시도,시군구,year,month,grdp_month
강원특별자치도,소계,2011,11,3135977.619
강원특별자치도,소계,2011,12,3129382.818
강원특별자치도,소계,2012,1,3002019.916
강원특별자치도,소계,2012,2,3185146.983
강원특별자치도,소계,2012,3,3207627.824
강원특별자치도,소계,2012,4,3219665.758
강원특별자치도,소계,2012,5,3179007.637
강원특별자치도,소계,2012,6,3108976.957
강원특별자치도,소계,2012,7,3038103.622
강원특별자치도,소계,2012,8,2938580.005
강원특별자치도,소계,2012,9,2978696.419
강원특별자치도,소계,2012,10,3162335.099
강원특별자치도,소계,2012,11,3010175.616
강원특별자치도,소계,2012,12,2990674.163
강원특별자치도,소계,2013,1,3127602.168
강원특별자치도,소계,2013,2,3086786.741
강원특별자치도,소계,2013,3,3055857.511
강원특별자치도,소계,2013,4,3244934.899
강원특별자치도,소계,2013,5,3212889.985
강원특별자치도,소계,2013,6,3185772.674
강원특별자치도,소계,2013,7,3240689.102
강원특별자치도,소계,2013,8,3145794.01
강원특별자치도,소계,2013,9,3172074.558
강원특별자치도,소계,2013,10,3404539.643
강원특별자치도,소계,2013,11,3173810.066
강원특별자치도,소계,2013,12,3161196.643
강원특별자치도,소계,2014,1,3451000.217
강원특별자치도,소계,2014,2,3455518.614
강원특별자치도,소계,2014,3,3501988.847
강원특별자치도,소계,2014,4,3391832.298
강원특별자치도,소계,2014,5,3355322.328
강원특별자치도,소계,2014,6,3324056.337
강원특별자치도,소계,2014,7,3312348.081
강원특별자치도,소계,2014,8,3228246.524
강원특별자치도,소계,2014,9,3313337.511
강원특별자치도,소계,2014,10,3340480.876
강원특별자치도,소계,2014,11,3254004.687
강원특별자치도,소계,2014,12,3149850.68
강원특별자치도,소계,2015,1,3376213.209
강원특별자치도,소계,2015,2,3439713.408
강원특별자치도,소계,2015,3,3388381.524
강원특별자치도,소계,2015,4,3350001.908
강원특별자치도,소계,2015,5,3245361.215
강원특별자치도,소계,2015,6,3453279.204
강원특별자치도,소계,2015,7,3438520.436
강원특별자치도,소계,2015,8,3553931.962
강원특별자치도,소계,2015,9,3562419.106
강원특별자치도,소계,2015,10,3321472.833
강원특별자치도,소계,2015,11,3361624.864
강원특별자치도,소계,2015,12,3377065.332
강원특별자치도,소계,2016,1,3329088.962
강원특별자치도,소계,2016,2,3250771.197
강원특별자치도,소계,2016,3,3298174.055
강원특별자치도,소계,2016,4,3370961.486
강원특별자치도,소계,2016,5,3554836.485
강원특별자치도,소계,2016,6,3567786.396
강원특별자치도,소계,2016,7,3499498.801
강원특별자치도,소계,2016,8,3712330.762
강원특별자치도,소계,2016,9,3646069.811
강원특별자치도,소계,2016,10,3557515.777
강원특별자치도,소계,2016,11,3742215.173
강원특별자치도,소계,2016,12,3518082.095
강원특별자치도,소계,2017,1,3420091.29
강원특별자치도,소계,2017,2,3416896.357
강원특별자치도,소계,2017,3,3573347.163
강원특별자치도,소계,2017,4,3620800.32
강원특별자치도,소계,2017,5,3704944.756
강원특별자치도,소계,2017,6,3838291.154
강원특별자치도,소계,2017,7,3565881.11
강원특별자치도,소계,2017,8,3713722.413
강원특별자치도,소계,2017,9,3899633.86
강원특별자치도,소계,2017,10,3667143.658
강원특별자치도,소계,2017,11,3689609.079
강원특별자치도,소계,2017,12,3651000.841
강원특별자치도,소계,2018,1,3683730.524
강원특별자치도,소계,2018,2,3767708.769
강원특별자치도,소계,2018,3,3581603.394
강원특별자치도,소계,2018,4,3651696.859
강원특별자치도,소계,2018,5,3782686.005
강원특별자치도,소계,2018,6,3735498.901
강원특별자치도,소계,2018,7,3760096.809
강원특별자치도,소계,2018,8,3813521.491
강원특별자치도,소계,2018,9,3651873.062
강원특별자치도,소계,2018,10,3655890.485
강원특별자치도,소계,2018,11,3740679.262
강원특별자치도,소계,2018,12,3749348.439
강원특별자치도,소계,2019,1,3987428.359
강원특별자치도,소계,2019,2,3942239.782
강원특별자치도,소계,2019,3,3607887.941
강원특별자치도,소계,2019,4,3833358.216
강원특별자치도,소계,2019,5,3790387.261
강원특별자치도,소계,2019,6,3713970.215
강원특별자치도,소계,2019,7,3842010.574
강원특별자치도,소계,2019,8,3768429.175
강원특별자치도,소계,2019,9,4122594.189
강원특별자치도,소계,2019,10,3776390.799
강원특별자치도,소계,2019,11,3748070.685
강원특별자치도,소계,2019,12,3931369.803
강원특별자치도,소계,2020,1,4025138.148
강원특별자치도,소계,2020,2,3730160.492
강원특별자치도,소계,2020,3,3879516.267
강원특별자치도,소계,2020,4,3722692.703
강원특별자치도,소계,2020,5,3431448.941
강원특별자치도,소계,2020,6,3629345.343
강원특별자치도,소계,2020,7,3704023.231
강원특별자치도,소계,2020,8,3662950.393
강원특별자치도,소계,2020,9,3718958.809
강원특별자치도,소계,2020,10,3726426.597
강원특별자치도,소계,2020,11,3789902.802
강원특별자치도,소계,2020,12,3808572.274
강원특별자치도,소계,2021,1,3769238.669
강원특별자치도,소계,2021,2,3899080.731
강원특별자치도,소계,2021,3,4135851.549
강원특별자치도,소계,2021,4,3815065.279
강원특별자치도,소계,2021,5,3761600.901
강원특별자치도,소계,2021,6,3742506.48
강원특별자치도,소계,2021,7,3883805.194
강원특별자치도,소계,2021,8,3876167.426
강원특별자치도,소계,2021,9,3837978.584
강원특별자치도,소계,2021,10,3948726.225
강원특별자치도,소계,2021,11,3998371.719
강원특별자치도,소계,2021,12,4112938.244
강원특별자치도,속초시,2010,1,102070.3084
강원특별자치도,속초시,2010,2,106639.6641
강원특별자치도,속초시,2010,3,110135.3999
강원특별자치도,속초시,2010,4,117206.9924
강원특별자치도,속초시,2010,5,113978.7371
강원특별자치도,속초시,2010,6,114583.9579
강원특별자치도,속초시,2010,7,110526.1433
강원특별자치도,속초시,2010,8,111376.6573
강원특별자치도,속초시,2010,9,113156.5735
강원특별자치도,속초시,2010,10,117091.1253
강원특별자치도,속초시,2010,11,123882.911
강원특별자치도,속초시,2010,12,122916.5299
강원특별자치도,속초시,2011,1,112367.7817
강원특별자치도,속초시,2011,2,106040.4661
강원특별자치도,속초시,2011,3,116835.5993
강원특별자치도,속초시,2011,4,111212.5871
강원특별자치도,속초시,2011,5,113139.4334
강원특별자치도,속초시,2011,6,112988.7558
강원특별자치도,속초시,2011,7,116578.7626
강원특별자치도,속초시,2011,8,117551.3176
강원특별자치도,속초시,2011,9,118974.7639
강원특별자치도,속초시,2011,10,117898.3326
강원특별자치도,속초시,2011,11,119417.6646
강원특별자치도,속초시,2011,12,119166.5353
강원특별자치도,속초시,2012,1,107563.2827
강원특별자치도,속초시,2012,2,114124.781
강원특별자치도,속초시,2012,3,114930.2764
강원특별자치도,속초시,2012,4,115361.5992
강원특별자치도,속초시,2012,5,113904.8064
강원특별자치도,속초시,2012,6,111395.5859
강원특별자치도,속초시,2012,7,108856.1729
강원특별자치도,속초시,2012,8,105290.2115
강원특별자치도,속초시,2012,9,106727.5948
강원특별자치도,속초시,2012,10,113307.4243
강원특별자치도,속초시,2012,11,107855.5039
강원특별자치도,속초시,2012,12,107156.761
강원특별자치도,속초시,2013,1,110563.4899
강원특별자치도,속초시,2013,2,109120.6286
강원특별자치도,속초시,2013,3,108027.2531
강원특별자치도,속초시,2013,4,114711.3052
강원특별자치도,속초시,2013,5,113578.4893
강원특별자치도,속초시,2013,6,112619.8685
강원특별자치도,속초시,2013,7,114561.2126
강원특별자치도,속초시,2013,8,111206.5875
강원특별자치도,속초시,2013,9,112135.628
강원특별자치도,속초시,2013,10,120353.4734
강원특별자치도,속초시,2013,11,112196.9798
강원특별자치도,속초시,2013,12,111751.0841
강원특별자치도,속초시,2014,1,120533.9584
강원특별자치도,속초시,2014,2,120691.7736
강원특별자치도,속초시,2014,3,122314.8512
강원특별자치도,속초시,2014,4,118467.3855
강원특별자치도,속초시,2014,5,117192.1925
강원특별자치도,속초시,2014,6,116100.1574
강원특별자치도,속초시,2014,7,115691.2201
강원특별자치도,속초시,2014,8,112753.7837
강원특별자치도,속초시,2014,9,115725.7782
강원특별자치도,속초시,2014,10,116673.8214
강원특별자치도,속초시,2014,11,113653.4456
강원특별자치도,속초시,2014,12,110015.6323
강원특별자치도,속초시,2015,1,115782.8911
강원특별자치도,속초시,2015,2,117960.5487
강원특별자치도,속초시,2015,3,116200.1878
강원특별자치도,속초시,2015,4,114884.0082
강원특별자치도,속초시,2015,5,111295.4902
강원특별자치도,속초시,2015,6,118425.7703
강원특별자치도,속초시,2015,7,117919.6373
강원특별자치도,속초시,2015,8,121877.5272
강원특별자치도,속초시,2015,9,122168.5829
강원특별자치도,속초시,2015,10,113905.6403
강원특별자치도,속초시,2015,11,115282.6026
강원특별자치도,속초시,2015,12,115812.1135
강원특별자치도,속초시,2016,1,120063.3565
강원특별자치도,속초시,2016,2,117238.8319
강원특별자치도,속초시,2016,3,118948.4126
강원특별자치도,속초시,2016,4,121573.4861
강원특별자치도,속초시,2016,5,128204.9248
강원특별자치도,속초시,2016,6,128671.9625
강원특별자치도,속초시,2016,7,126209.1752
강원특별자치도,속초시,2016,8,133884.9447
강원특별자치도,속초시,2016,9,131495.2482
강원특별자치도,속초시,2016,10,128301.5533
강원특별자치도,속초시,2016,11,134962.7239
강원특별자치도,속초시,2016,12,126879.3804
강원특별자치도,속초시,2017,1,128128.2942
강원특별자치도,속초시,2017,2,128008.6011
강원특별자치도,속초시,2017,3,133869.7823
강원특별자치도,속초시,2017,4,135647.5396
강원특별자치도,속초시,2017,5,138799.8774
강원특별자치도,속초시,2017,6,143795.4886
강원특별자치도,속초시,2017,7,133590.0785
강원특별자치도,속초시,2017,8,139128.7184
강원특별자치도,속초시,2017,9,146093.5958
강원특별자치도,속초시,2017,10,137383.7192
강원특별자치도,속초시,2017,11,138225.3506
강원특별자치도,속초시,2017,12,136778.9542
강원특별자치도,속초시,2018,1,135586.0354
강원특별자치도,속초시,2018,2,138676.9991
강원특별자치도,속초시,2018,3,131827.0708
강원특별자치도,속초시,2018,4,134406.9813
강원특별자치도,속초시,2018,5,139228.262
강원특별자치도,속초시,2018,6,137491.4595
강원특별자치도,속초시,2018,7,138396.8278
강원특별자치도,속초시,2018,8,140363.2151
강원특별자치도,속초시,2018,9,134413.4668
강원특별자치도,속초시,2018,10,134561.3349
강원특별자치도,속초시,2018,11,137682.1316
강원특별자치도,속초시,2018,12,138001.2156
강원특별자치도,속초시,2019,1,155400.2613
강원특별자치도,속초시,2019,2,153639.1471
강원특별자치도,속초시,2019,3,140608.6024
강원특별자치도,속초시,2019,4,149395.7545
강원특별자치도,속초시,2019,5,147721.0667
강원특별자치도,속초시,2019,6,144742.8994
강원특별자치도,속초시,2019,7,149732.959
강원특별자치도,속초시,2019,8,146865.3041
강원특별자치도,속초시,2019,9,160668.0187
강원특별자치도,속초시,2019,10,147175.5889
강원특별자치도,속초시,2019,11,146071.8818
강원특별자치도,속초시,2019,12,153215.5162
강원특별자치도,속초시,2020,1,151254.1028
강원특별자치도,속초시,2020,2,140169.6184
강원특별자치도,속초시,2020,3,145782.0156
강원특별자치도,속초시,2020,4,139888.9986
강원특별자치도,속초시,2020,5,128944.8242
강원특별자치도,속초시,2020,6,136381.2504
강원특별자치도,속초시,2020,7,139187.4489
강원특별자치도,속초시,2020,8,137644.0397
강원특별자치도,속초시,2020,9,139748.6887
강원특별자치도,속초시,2020,10,140029.3085
강원특별자치도,속초시,2020,11,142414.5773
강원특별자치도,속초시,2020,12,143116.1269
강원특별자치도,속초시,2021,1,141498.1731
강원특별자치도,속초시,2021,2,146372.477
강원특별자치도,속초시,2021,3,155260.9134
강원특별자치도,속초시,2021,4,143218.5157
강원특별자치도,속초시,2021,5,141211.4494
강원특별자치도,속초시,2021,6,140494.64
강원특별자치도,속초시,2021,7,145799.0295
강원특별자치도,속초시,2021,8,145512.3057
강원특별자치도,속초시,2021,9,144078.6869
강원특별자치도,속초시,2021,10,148236.1814
강원특별자치도,속초시,2021,11,150099.8858
강원특별자치도,속초시,2021,12,154400.7421
강원특별자치도,양구군,2010,1,51383.11991
강원특별자치도,양구군,2010,2,53683.37502
강원특별자치도,양구군,2010,3,55443.16016
강원특별자치도,양구군,2010,4,59003.06402
강원특별자치도,양구군,2010,5,57377.93099
강원특별자치도,양구군,2010,6,57682.60465
강원특별자치도,양구군,2010,7,55639.86393
강원특별자치도,양구군,2010,8,56068.0204
강원특별자치도,양구군,2010,9,56964.0464
강원특별자치도,양구군,2010,10,58944.73546
강원특별자치도,양구군,2010,11,62363.78205
강원특별자치도,양구군,2010,12,61877.29701
강원특별자치도,양구군,2011,1,57002.72402
강원특별자치도,양구군,2011,2,53792.95859
강원특별자치도,양구군,2011,3,59269.19018
강원특별자치도,양구군,2011,4,56416.70876
강원특별자치도,양구군,2011,5,57394.17296
강원특별자치도,양구군,2011,6,57317.73618
강원특별자치도,양구군,2011,7,59138.90022
강원특별자치도,양구군,2011,8,59632.26485
강원특별자치도,양구군,2011,9,60354.36074
강원특별자치도,양구군,2011,10,59808.30106
강원특별자치도,양구군,2011,11,60579.03853
강원특별자치도,양구군,2011,12,60451.64391
