시도,ym,year,month,real_powerCPI
전라북도,2015.01,2015,1,1.220549484
전라북도,2015.02,2015,2,1.222988965
전라북도,2015.03,2015,3,1.221768007
전라북도,2015.04,2015,4,1.222873191
전라북도,2015.05,2015,5,1.219448494
전라북도,2015.06,2015,6,1.218234591
전라북도,2015.07,2015,7,1.141239502
전라북도,2015.08,2015,8,1.141466893
전라북도,2015.09,2015,9,1.144214698
전라북도,2015.1,2015,10,1.221280306
전라북도,2015.11,2015,11,1.224702412
전라북도,2015.12,2015,12,1.221896414
전라북도,2016.01,2016,1,1.22042136
전라북도,2016.02,2016,2,1.216297366
전라북도,2016.03,2016,3,1.218477179
전라북도,2016.04,2016,4,1.216539182
전라북도,2016.05,2016,5,1.215318357
전라북도,2016.06,2016,6,1.214721555
전라북도,2016.07,2016,7,0.990886973
전라북도,2016.08,2016,8,0.989403252
전라북도,2016.09,2016,9,0.982163089
전라북도,2016.1,2016,10,1.208107322
전라북도,2016.11,2016,11,1.210623321
전라북도,2016.12,2016,12,1.069639159
전라북도,2017.01,2017,1,1.056238438
전라북도,2017.02,2017,2,1.053455928
전라북도,2017.03,2017,3,1.053250799
전라북도,2017.04,2017,4,1.057270717
전라북도,2017.05,2017,5,1.055620038
전라북도,2017.06,2017,6,1.058097993
전라북도,2017.07,2017,7,1.057586235
전라북도,2017.08,2017,8,1.051096384
전라북도,2017.09,2017,9,1.048030838
전라북도,2017.1,2017,10,1.048950763
전라북도,2017.11,2017,11,1.058206942
전라북도,2017.12,2017,12,1.052226352
전라북도,2018.01,2018,1,1.046611335
전라북도,2018.02,2018,2,1.037755092
전라북도,2018.03,2018,3,1.040560517
전라북도,2018.04,2018,4,1.039855109
전라북도,2018.05,2018,5,1.038153442
전라북도,2018.06,2018,6,1.040961024
전라북도,2018.07,2018,7,0.860535029
전라북도,2018.08,2018,8,0.852131586
전라북도,2018.09,2018,9,1.023003952
전라북도,2018.1,2018,10,1.023584718
전라북도,2018.11,2018,11,1.032396757
전라북도,2018.12,2018,12,1.03766079
전라북도,2019.01,2019,1,1.038657059
전라북도,2019.02,2019,2,1.034673003
전라북도,2019.03,2019,3,1.036457335
전라북도,2019.04,2019,4,1.03298824
전라북도,2019.05,2019,5,1.03023377
전라북도,2019.06,2019,6,1.033185552
전라북도,2019.07,2019,7,0.870124754
전라북도,2019.08,2019,8,0.86803785
전라북도,2019.09,2019,9,1.028172396
전라북도,2019.1,2019,10,1.027185863
전라북도,2019.11,2019,11,1.03328943
전라북도,2019.12,2019,12,1.03023377
전라북도,2020.01,2020,1,1.024224903
전라북도,2020.02,2020,2,1.023612633
전라북도,2020.03,2020,3,1.026989204
전라북도,2020.04,2020,4,1.032355305
전라북도,2020.05,2020,5,1.034434152
전라북도,2020.06,2020,6,1.031836899
전라북도,2020.07,2020,7,0.866887683
전라북도,2020.08,2020,8,0.861779686
전라북도,2020.09,2020,9,1.019954333
전라북도,2020.1,2020,10,1.026373626
전라북도,2020.11,2020,11,1.027091872
전라북도,2020.12,2020,12,1.023918676
전라북도,2021.01,2021,1,0.993762994
전라북도,2021.02,2021,2,0.988089379
전라북도,2021.03,2021,3,0.984986753
전라북도,2021.04,2021,4,0.983635473
전라북도,2021.05,2021,5,0.983153771
전라북도,2021.06,2021,6,0.983057487
전라북도,2021.07,2021,7,0.842953413
전라북도,2021.08,2021,8,0.83877551
전라북도,2021.09,2021,9,0.993521563
전라북도,2021.1,2021,10,1.018654552
전라북도,2021.11,2021,11,1.012781088
전라북도,2021.12,2021,12,1.012586472
전라북도,2022.01,2022,1,1.005053394
전라북도,2022.02,2022,2,0.999620673
전라북도,2022.03,2022,3,0.990974899
전라북도,2022.04,2022,4,1.039921649
전라북도,2022.05,2022,5,1.032697295
전라북도,2022.06,2022,6,1.02510114
전라북도,2022.07,2022,7,0.93493182
전라북도,2022.08,2022,8,0.937075766
전라북도,2022.09,2022,9,1.082228117
전라북도,2022.1,2022,10,1.139375685
전라북도,2022.11,2022,11,1.140520786
전라북도,2022.12,2022,12,1.140729233
전라북도,2023.01,2023,1,1.235928578
전라북도,2023.02,2023,2,1.233357453
전라북도,2023.03,2023,3,1.232131562
전라북도,2023.04,2023,4,1.230797003
전라북도,2023.05,2023,5,1.260352899
전라북도,2023.06,2023,6,1.291516571
전라북도,2023.07,2023,7,1.148541592
전라북도,2023.08,2023,8,1.136772699
전라북도,2023.09,2023,9,1.270801949
전라북도,2023.1,2023,10,1.265419571
전라북도,2023.11,2023,11,1.272267566
전라북도,2023.12,2023,12,1.271252549
전라북도,2024.01,2024,1,1.266872792
전라북도,2024.02,2024,2,1.259971885
전라북도,2024.03,2024,3,1.257320708
전라북도,2024.04,2024,4,1.25687993
전라북도,2024.05,2024,5,1.256219341
전라북도,2024.06,2024,6,1.259418635
전라북도,2024.07,2024,7,1.113136447
전라북도,2024.08,2024,8,1.110023595
전라북도,2024.09,2024,9,1.244704036
전라북도,2024.1,2024,10,1.243728223
전라북도,2024.11,2024,11,1.246551423
전라북도,2024.12,2024,12,1.240809942
전라북도,2025.01,2025,1,1.231499051
전라북도,2025.02,2025,2,1.227475928
전라북도,2025.03,2025,3,1.225158744
전라북도,2025.04,2025,4,1.225053625
전라북도,2025.05,2025,5,1.226737692
전라남도,2004.01,2004,1,1.483762551
전라남도,2004.02,2004,2,1.47710195
전라남도,2004.03,2004,3,1.461333701
전라남도,2004.04,2004,4,1.41564053
전라남도,2004.05,2004,5,1.416911917
전라남도,2004.06,2004,6,1.418146366
전라남도,2004.07,2004,7,1.409375773
전라남도,2004.08,2004,8,1.395775204
전라남도,2004.09,2004,9,1.394560413
전라남도,2004.1,2004,10,1.400693866
전라남도,2004.11,2004,11,1.411878898
전라남도,2004.12,2004,12,1.409375773
전라남도,2005.01,2005,1,1.394370793
전라남도,2005.02,2005,2,1.388762493
전라남도,2005.03,2005,3,1.379014039
전라남도,2005.04,2005,4,1.374872634
전라남도,2005.05,2005,5,1.377643139
전라남도,2005.06,2005,6,1.381782658
전라남도,2005.07,2005,7,1.374872634
전라남도,2005.08,2005,8,1.370774351
전라남도,2005.09,2005,9,1.363973718
전라남도,2005.1,2005,10,1.365317534
전라남도,2005.11,2005,11,1.372131608
전라남도,2005.12,2005,12,1.372131608
전라남도,2006.01,2006,1,1.384430198
전라남도,2006.02,2006,2,1.381691954
전라남도,2006.03,2006,3,1.373541832
전라남도,2006.04,2006,4,1.370846449
전라남도,2006.05,2006,5,1.366832125
전라남도,2006.06,2006,6,1.370846449
전라남도,2006.07,2006,7,1.365487295
전라남도,2006.08,2006,8,1.354893717
전라남도,2006.09,2006,9,1.350954612
전라남도,2006.1,2006,10,1.3628234
전라남도,2006.11,2006,11,1.372183772
전라남도,2006.12,2006,12,1.366832125
전라남도,2007.01,2007,1,1.369531598
전라남도,2007.02,2007,2,1.36157294
전라남도,2007.03,2007,3,1.34977202
전라남도,2007.04,2007,4,1.345877928
전라남도,2007.05,2007,5,1.34459642
전라남도,2007.06,2007,6,1.34459642
전라남도,2007.07,2007,7,1.338191038
전라남도,2007.08,2007,8,1.335625455
전라남도,2007.09,2007,9,1.326773403
전라남도,2007.1,2007,10,1.324284936
전라남도,2007.11,2007,11,1.326773403
전라남도,2007.12,2007,12,1.321789066
전라남도,2008.01,2008,1,1.316808851
전라남도,2008.02,2008,2,1.311898963
전라남도,2008.03,2008,3,1.299726368
전라남도,2008.04,2008,4,1.290162477
전라남도,2008.05,2008,5,1.279562124
전라남도,2008.06,2008,6,1.266872765
전라남도,2008.07,2008,7,1.258890709
전라남도,2008.08,2008,8,1.261154491
전라남도,2008.09,2008,9,1.262297062
전라남도,2008.1,2008,10,1.265721899
전라남도,2008.11,2008,11,1.27145082
전라남도,2008.12,2008,12,1.272596634
전라남도,2009.01,2009,1,1.270291626
전라남도,2009.02,2009,2,1.257769433
전라남도,2009.03,2009,3,1.249931223
전라남도,2009.04,2009,4,1.24769262
전라남도,2009.05,2009,5,1.245476866
전라남도,2009.06,2009,6,1.245476866
전라남도,2009.07,2009,7,1.239979116
전라남도,2009.08,2009,8,1.236691993
전라남도,2009.09,2009,9,1.236691993
전라남도,2009.1,2009,10,1.238876572
전라남도,2009.11,2009,11,1.237775988
전라남도,2009.12,2009,12,1.231271356
전라남도,2010.01,2010,1,1.221896155
전라남도,2010.02,2010,2,1.218193051
전라남도,2010.03,2010,3,1.215727331
전라남도,2010.04,2010,4,1.209620482
전라남도,2010.05,2010,5,1.209620482
전라남도,2010.06,2010,6,1.210839744
전라남도,2010.07,2010,7,1.208403672
전라남도,2010.08,2010,8,1.224174159
전라남도,2010.09,2010,9,1.215715116
전라남도,2010.1,2010,10,1.212093996
전라남도,2010.11,2010,11,1.219330047
전라남도,2010.12,2010,12,1.212093996
전라남도,2011.01,2011,1,1.199102504
전라남도,2011.02,2011,2,1.185212771
전라남도,2011.03,2011,3,1.182937789
전라남도,2011.04,2011,4,1.18065845
전라남도,2011.05,2011,5,1.18179702
전라남도,2011.06,2011,6,1.17953512
전라남도,2011.07,2011,7,1.173898682
전라남도,2011.08,2011,8,1.186904359
전라남도,2011.09,2011,9,1.18915017
전라남도,2011.1,2011,10,1.192541406
전라남도,2011.11,2011,11,1.191417551
전라남도,2011.12,2011,12,1.18915017
전라남도,2012.01,2012,1,1.182522244
전라남도,2012.02,2012,2,1.177539725
전라남도,2012.03,2012,3,1.178752656
전라남도,2012.04,2012,4,1.177093484
전라남도,2012.05,2012,5,1.17764177
전라남도,2012.06,2012,6,1.181186032
전라남도,2012.07,2012,7,1.185332984
전라남도,2012.08,2012,8,1.200942917
전라남도,2012.09,2012,9,1.191882552
전라남도,2012.1,2012,10,1.193765787
전라남도,2012.11,2012,11,1.197679309
전라남도,2012.12,2012,12,1.195886723
전라남도,2013.01,2013,1,1.215294017
전라남도,2013.02,2013,2,1.211020255
전라남도,2013.03,2013,3,1.2107873
전라남도,2013.04,2013,4,1.210463899
전라남도,2013.05,2013,5,1.210463899
전라남도,2013.06,2013,6,1.211810384
전라남도,2013.07,2013,7,1.209791778
전라남도,2013.08,2013,8,1.206429492
전라남도,2013.09,2013,9,1.2028687
전라남도,2013.1,2013,10,1.207767011
전라남도,2013.11,2013,11,1.241936517
전라남도,2013.12,2013,12,1.238499691
전라남도,2014.01,2014,1,1.232465524
전라남도,2014.02,2014,2,1.229977274
전라남도,2014.03,2014,3,1.228289439
전라남도,2014.04,2014,4,1.227499051
전라남도,2014.05,2014,5,1.225934237
전라남도,2014.06,2014,6,1.228626635
전라남도,2014.07,2014,7,1.227499051
전라남도,2014.08,2014,8,1.225934237
전라남도,2014.09,2014,9,1.22727896
전라남도,2014.1,2014,10,1.232008809
전라남도,2014.11,2014,11,1.234845912
전라남도,2014.12,2014,12,1.236092079
전라남도,2015.01,2015,1,1.228909677
전라남도,2015.02,2015,2,1.232244115
전라남도,2015.03,2015,3,1.230014812
전라남도,2015.04,2015,4,1.231004616
전라남도,2015.05,2015,5,1.226575935
전라남도,2015.06,2015,6,1.227676874
전라남도,2015.07,2015,7,1.148137209
전라남도,2015.08,2015,8,1.146879083
전라남도,2015.09,2015,9,1.151014625
전라남도,2015.1,2015,10,1.230639766
전라남도,2015.11,2015,11,1.232609917
전라남도,2015.12,2015,12,1.228169699
전라남도,2016.01,2016,1,1.223774236
전라남도,2016.02,2016,2,1.217583914
전라남도,2016.03,2016,3,1.220972485
전라남도,2016.04,2016,4,1.218668763
전라남도,2016.05,2016,5,1.21879652
전라남도,2016.06,2016,6,1.219640384
전라남도,2016.07,2016,7,0.993711023
전라남도,2016.08,2016,8,0.991438015
전라남도,2016.09,2016,9,0.986057918
전라남도,2016.1,2016,10,1.208961587
전라남도,2016.11,2016,11,1.213377724
전라남도,2016.12,2016,12,1.072709434
전라남도,2017.01,2017,1,1.055815244
전라남도,2017.02,2017,2,1.052237125
전라남도,2017.03,2017,3,1.052549646
전라남도,2017.04,2017,4,1.054071795
전라남도,2017.05,2017,5,1.054590978
전라남도,2017.06,2017,6,1.058490313
전라남도,2017.07,2017,7,1.057771282
전라남도,2017.08,2017,8,1.051117884
전라남도,2017.09,2017,9,1.04888653
전라남도,2017.1,2017,10,1.049797236
전라남도,2017.11,2017,11,1.057564469
전라남도,2017.12,2017,12,1.055002361
전라남도,2018.01,2018,1,1.050709524
전라남도,2018.02,2018,2,1.041351288
전라남도,2018.03,2018,3,1.042841197
전라남도,2018.04,2018,4,1.040845056
전라남도,2018.05,2018,5,1.039150657
전라남도,2018.06,2018,6,1.042344088
전라남도,2018.07,2018,7,0.860596211
전라남도,2018.08,2018,8,0.853384632
전라남도,2018.09,2018,9,1.024646062
전라남도,2018.1,2018,10,1.02581199
전라남도,2018.11,2018,11,1.035590488
전라남도,2018.12,2018,12,1.039255739
전라남도,2019.01,2019,1,1.041245783
전라남도,2019.02,2019,2,1.038163929
전라남도,2019.03,2019,3,1.039056102
전라남도,2019.04,2019,4,1.034996022
전라남도,2019.05,2019,5,1.032438243
전라남도,2019.06,2019,6,1.035298384
전라남도,2019.07,2019,7,0.870960566
전라남도,2019.08,2019,8,0.868475444
전라남도,2019.09,2019,9,1.030771082
전라남도,2019.1,2019,10,1.027165331
전라남도,2019.11,2019,11,1.034110805
전라남도,2019.12,2019,12,1.031164088
전라남도,2020.01,2020,1,1.024531312
전라남도,2020.02,2020,2,1.024429155
전라남도,2020.03,2020,3,1.026168598
전라남도,2020.04,2020,4,1.031940538
전라남도,2020.05,2020,5,1.034330011
전라남도,2020.06,2020,6,1.031836899
전라남도,2020.07,2020,7,0.866452455
전라남도,2020.08,2020,8,0.861263599
전라남도,2020.09,2020,9,1.019347157
전라남도,2020.1,2020,10,1.025246981
전라남도,2020.11,2020,11,1.028634361
전라남도,2020.12,2020,12,1.025554003
전라남도,2021.01,2021,1,0.993664621
전라남도,2021.02,2021,2,0.989257909
전라남도,2021.03,2021,3,0.984986753
전라남도,2021.04,2021,4,0.984117647
전라남도,2021.05,2021,5,0.98248018
전라남도,2021.06,2021,6,0.982576351
전라남도,2021.07,2021,7,0.843282853
전라남도,2021.08,2021,8,0.839918256
전라남도,2021.09,2021,9,0.994675702
전라남도,2021.1,2021,10,1.016885372
전라남도,2021.11,2021,11,1.010547512
전라남도,2021.12,2021,12,1.010063255
전라남도,2022.01,2022,1,1.002568005
전라남도,2022.02,2022,2,0.996879138
전라남도,2022.03,2022,3,0.988187869
전라남도,2022.04,2022,4,1.035959859
전라남도,2022.05,2022,5,1.028126153
전라남도,2022.06,2022,6,1.019943281
전라남도,2022.07,2022,7,0.931182208
전라남도,2022.08,2022,8,0.932882842
전라남도,2022.09,2022,9,1.078381334
전라남도,2022.1,2022,10,1.135540799
전라남도,2022.11,2022,11,1.138025344
전라남도,2022.12,2022,12,1.137817884
전라남도,2023.01,2023,1,1.233134382
전라남도,2023.02,2023,2,1.232242906
전라남도,2023.03,2023,3,1.228911319
전라남도,2023.04,2023,4,1.224057451
전라남도,2023.05,2023,5,1.25246019
전라남도,2023.06,2023,6,1.284000358
전라남도,2023.07,2023,7,1.142166517
전라남도,2023.08,2023,8,1.12992649
전라남도,2023.09,2023,9,1.260968962
전라남도,2023.1,2023,10,1.255889307
전라남도,2023.11,2023,11,1.263524229
전라남도,2023.12,2023,12,1.264861528
전라남도,2024.01,2024,1,1.258203194
전라남도,2024.02,2024,2,1.251396161
전라남도,2024.03,2024,3,1.247911591
전라남도,2024.04,2024,4,1.246935049
전라남도,2024.05,2024,5,1.246176573
전라남도,2024.06,2024,6,1.250523195
전라남도,2024.07,2024,7,1.105290637
전라남도,2024.08,2024,8,1.101265823
전라남도,2024.09,2024,9,1.234800657
전라남도,2024.1,2024,10,1.234693878
전라남도,2024.11,2024,11,1.241241415
전라남도,2024.12,2024,12,1.235334833
전라남도,2025.01,2025,1,1.224318299
전라남도,2025.02,2025,2,1.219299744
전라남도,2025.03,2025,3,1.216080402
전라남도,2025.04,2025,4,1.215045528
전라남도,2025.05,2025,5,1.218675316
경상북도,2004.01,2004,1,1.469318135
경상북도,2004.02,2004,2,1.462665139
경상북도,2004.03,2004,3,1.445622365
경상북도,2004.04,2004,4,1.401670266
경상북도,2004.05,2004,5,1.404184524
경상북도,2004.06,2004,6,1.401670266
경상북도,2004.07,2004,7,1.392912445
경상북도,2004.08,2004,8,1.379366467
경상북도,2004.09,2004,9,1.378143016
경상북도,2004.1,2004,10,1.384263384
경상북도,2004.11,2004,11,1.394162271
경상북도,2004.12,2004,12,1.390438355
경상북도,2005.01,2005,1,1.375739526
경상북도,2005.02,2005,2,1.370169954
경상북도,2005.03,2005,3,1.359201039
경상북도,2005.04,2005,4,1.356486197
경상북도,2005.05,2005,5,1.359201039
경상북도,2005.06,2005,6,1.363284677
경상북도,2005.07,2005,7,1.357833272
경상북도,2005.08,2005,8,1.352425289
경상북도,2005.09,2005,9,1.343055465
경상북도,2005.1,2005,10,1.343055465
경상북도,2005.11,2005,11,1.351071118
경상북도,2005.12,2005,12,1.348370894
경상북도,2006.01,2006,1,1.361842708
경상북도,2006.02,2006,2,1.359157504
경상북도,2006.03,2006,3,1.352481809
경상북도,2006.04,2006,4,1.351165055
경상북도,2006.05,2006,5,1.347177821
경상북도,2006.06,2006,6,1.349833357
경상북도,2006.07,2006,7,1.343231385
경상북도,2006.08,2006,8,1.331546629
경상북도,2006.09,2006,9,1.327691111
경상북도,2006.1,2006,10,1.338016763
경상북도,2006.11,2006,11,1.34587137
경상북도,2006.12,2006,12,1.341932573
경상북도,2007.01,2007,1,1.344613722
경상북도,2007.02,2007,2,1.336804401
경상북도,2007.03,2007,3,1.329085267
경상북도,2007.04,2007,4,1.324016471
경상북도,2007.05,2007,5,1.32274275
경상북도,2007.06,2007,6,1.32274275
경상북도,2007.07,2007,7,1.316427312
경상북도,2007.08,2007,8,1.315184696
경상북도,2007.09,2007,9,1.306486297
경상북도,2007.1,2007,10,1.304024459
경상북도,2007.11,2007,11,1.305246065
경상북도,2007.12,2007,12,1.29911236
경상북도,2008.01,2008,1,1.294253158
경상북도,2008.02,2008,2,1.288222096
경상북도,2008.03,2008,3,1.273977446
경상북도,2008.04,2008,4,1.263487534
경상북도,2008.05,2008,5,1.250918755
경상북도,2008.06,2008,6,1.238568211
경상북도,2008.07,2008,7,1.228665491
경상북도,2008.08,2008,8,1.230865274
경상북도,2008.09,2008,9,1.23637009
경상북도,2008.1,2008,10,1.237468175
경상북도,2008.11,2008,11,1.244157112
경상북도,2008.12,2008,12,1.246397901
경상북도,2009.01,2009,1,1.247528771
경상북도,2009.02,2009,2,1.237468175
경상북도,2009.03,2009,3,1.227582966
경상북도,2009.04,2009,4,1.224332462
경상북도,2009.05,2009,5,1.224332462
경상북도,2009.06,2009,6,1.225409259
경상북도,2009.07,2009,7,1.218919865
경상북도,2009.08,2009,8,1.216776703
경상북도,2009.09,2009,9,1.214641064
경상북도,2009.1,2009,10,1.218919865
경상북도,2009.11,2009,11,1.215700874
경상북도,2009.12,2009,12,1.211430559
경상북도,2010.01,2010,1,1.201734011
경상북도,2010.02,2010,2,1.198096985
경상북도,2010.03,2010,3,1.194481907
경상북도,2010.04,2010,4,1.189682061
경상북도,2010.05,2010,5,1.188491499
경상북도,2010.06,2010,6,1.19087501
경상북도,2010.07,2010,7,1.188491499
경상북도,2010.08,2010,8,1.206402191
경상북도,2010.09,2010,9,1.198038048
경상북도,2010.1,2010,10,1.196854548
경상북도,2010.11,2010,11,1.202809116
경상북도,2010.12,2010,12,1.196854548
경상북도,2011.01,2011,1,1.180514649
경상북도,2011.02,2011,2,1.172504426
경상북도,2011.03,2011,3,1.166858194
경상북도,2011.04,2011,4,1.165735466
경상북도,2011.05,2011,5,1.163483784
경상북도,2011.06,2011,6,1.163483784
경상북도,2011.07,2011,7,1.157923889
경상북도,2011.08,2011,8,1.172947256
경상북도,2011.09,2011,9,1.174061876
경상북도,2011.1,2011,10,1.176297482
경상북도,2011.11,2011,11,1.175178616
경상북도,2011.12,2011,12,1.172947256
경상북도,2012.01,2012,1,1.168389829
경상북도,2012.02,2012,2,1.163214209
경상북도,2012.03,2012,3,1.161784665
경상북도,2012.04,2012,4,1.161908833
경상북도,2012.05,2012,5,1.157221323
경상북도,2012.06,2012,6,1.159492321
경상북도,2012.07,2012,7,1.165196515
경상북도,2012.08,2012,8,1.187117876
경상북도,2012.09,2012,9,1.17757703
경상북도,2012.1,2012,10,1.17757703
경상북도,2012.11,2012,11,1.184092969
경상북도,2012.12,2012,12,1.182428908
경상북도,2013.01,2013,1,1.199697156
경상북도,2013.02,2013,2,1.195683605
경상북도,2013.03,2013,3,1.194133519
경상북도,2013.04,2013,4,1.197022684
경상북도,2013.05,2013,5,1.197908627
경상북도,2013.06,2013,6,1.19913846
경상북도,2013.07,2013,7,1.19780731
경상북도,2013.08,2013,8,1.192574893
경상북도,2013.09,2013,9,1.189382408
경상북도,2013.1,2013,10,1.191909947
경상북도,2013.11,2013,11,1.225869661
경상북도,2013.12,2013,12,1.225288785
경상북도,2014.01,2014,1,1.218845908
경상북도,2014.02,2014,2,1.214368458
경상북도,2014.03,2014,3,1.214254409
경상북도,2014.04,2014,4,1.214254409
경상북도,2014.05,2014,5,1.212483068
경상북도,2014.06,2014,6,1.214926339
경상북도,2014.07,2014,7,1.213254231
경상북도,2014.08,2014,8,1.211687649
경상북도,2014.09,2014,9,1.211687649
경상북도,2014.1,2014,10,1.216158027
경상북도,2014.11,2014,11,1.219522931
경상북도,2014.12,2014,12,1.220648708
경상북도,2015.01,2015,1,1.212656327
경상북도,2015.02,2015,2,1.21520403
경상북도,2015.03,2015,3,1.21520403
경상북도,2015.04,2015,4,1.21594118
경상북도,2015.05,2015,5,1.21132968
경상북도,2015.06,2015,6,1.21132968
경상북도,2015.07,2015,7,1.133868767
경상북도,2015.08,2015,8,1.133526337
경상북도,2015.09,2015,9,1.136591937
경상북도,2015.1,2015,10,1.214962745
경상북도,2015.11,2015,11,1.217163257
경상북도,2015.12,2015,12,1.214112659
경상북도,2016.01,2016,1,1.21132968
경상북도,2016.02,2016,2,1.207116381
경상북도,2016.03,2016,3,1.210484669
경상북도,2016.04,2016,4,1.20855943
경상북도,2016.05,2016,5,1.207229191
경상북도,2016.06,2016,6,1.207116381
경상북도,2016.07,2016,7,0.983399942
경상북도,2016.08,2016,8,0.981836508
경상북도,2016.09,2016,9,0.975048242
경상북도,2016.1,2016,10,1.197579316
경상북도,2016.11,2016,11,1.198764745
경상북도,2016.12,2016,12,1.059679947
경상북도,2017.01,2017,1,1.048084278
경상북도,2017.02,2017,2,1.045025624
경상북도,2017.03,2017,3,1.045738067
경상북도,2017.04,2017,4,1.047261907
경상북도,2017.05,2017,5,1.04757148
경상북도,2017.06,2017,6,1.0501405
경상북도,2017.07,2017,7,1.048394336
경상북도,2017.08,2017,8,1.043699032
경상북도,2017.09,2017,9,1.041066472
경상북도,2017.1,2017,10,1.041372392
경상북도,2017.11,2017,11,1.049314901
경상북도,2017.12,2017,12,1.046036092
경상북도,2018.01,2018,1,1.041066472
경상북도,2018.02,2018,2,1.032355275
경상북도,2018.03,2018,3,1.034943908
경상북도,2018.04,2018,4,1.033840335
경상북도,2018.05,2018,5,1.033944345
경상북도,2018.06,2018,6,1.035141968
경상북도,2018.07,2018,7,0.853909258
경상북도,2018.08,2018,8,0.846715766
경상북도,2018.09,2018,9,1.01727261
경상북도,2018.1,2018,10,1.0192096
경상북도,2018.11,2018,11,1.027309076
경상북도,2018.12,2018,12,1.032054629
경상북도,2019.01,2019,1,1.035642666
경상북도,2019.02,2019,2,1.031453863
경상북도,2019.03,2019,3,1.032251584
경상북도,2019.04,2019,4,1.027997559
경상북도,2019.05,2019,5,1.026231964
경상북도,2019.06,2019,6,1.027802224
경상북도,2019.07,2019,7,0.864596298
경상북도,2019.08,2019,8,0.863184055
경상북도,2019.09,2019,9,1.026621515
경상북도,2019.1,2019,10,1.023584718
경상북도,2019.11,2019,11,1.029181438
경상북도,2019.12,2019,12,1.026037299
경상북도,2020.01,2020,1,1.023714627
경상북도,2020.02,2020,2,1.022186847
경상북도,2020.03,2020,3,1.025349301
경상북도,2020.04,2020,4,1.032459049
경상북도,2020.05,2020,5,1.034746702
경상북도,2020.06,2020,6,1.031215497
경상북도,2020.07,2020,7,0.867061897
경상북도,2020.08,2020,8,0.861951853
경상북도,2020.09,2020,9,1.020258193
경상북도,2020.1,2020,10,1.027091872
경상북도,2020.11,2020,11,1.02801681
경상북도,2020.12,2020,12,1.025349301
경상북도,2021.01,2021,1,0.993369619
경상북도,2021.02,2021,2,0.987117711
경상북도,2021.03,2021,3,0.98489011
경상북도,2021.04,2021,4,0.984021174
경상북도,2021.05,2021,5,0.982768749
경상북도,2021.06,2021,6,0.981711491
경상북도,2021.07,2021,7,0.84213094
경상북도,2021.08,2021,8,0.837879817
경상북도,2021.09,2021,9,0.992561824
경상북도,2021.1,2021,10,1.015807229
경상북도,2021.11,2021,11,1.009676183
경상북도,2021.12,2021,12,1.00707119
경상북도,2022.01,2022,1,0.999905141
경상북도,2022.02,2022,2,0.994621627
경상북도,2022.03,2022,3,0.985232265
경상북도,2022.04,2022,4,1.033080059
경상북도,2022.05,2022,5,1.02642239
경상북도,2022.06,2022,6,1.017615918
경상북도,2022.07,2022,7,0.927883742
경상북도,2022.08,2022,8,0.931267092
경상북도,2022.09,2022,9,1.07651715
경상북도,2022.1,2022,10,1.131936888
경상북도,2022.11,2022,11,1.132347605
경상북도,2022.12,2022,12,1.133169935
경상북도,2023.01,2023,1,1.230463815
경상북도,2023.02,2023,2,1.228357806
경상북도,2023.03,2023,3,1.226038482
경상북도,2023.04,2023,4,1.22153543
경상북도,2023.05,2023,5,1.250111617
경상북도,2023.06,2023,6,1.281819807
경상북도,2023.07,2023,7,1.13981953
경상북도,2023.08,2023,8,1.128028294
경상북도,2023.09,2023,9,1.259197471
경상북도,2023.1,2023,10,1.255669381
경상북도,2023.11,2023,11,1.263524229
경상북도,2023.12,2023,12,1.263524229
경상북도,2024.01,2024,1,1.260193322
경상북도,2024.02,2024,2,1.25259848
경상북도,2024.03,2024,3,1.248889663
경상북도,2024.04,2024,4,1.248889663
경상북도,2024.05,2024,5,1.247151926
경상북도,2024.06,2024,6,1.251833101
경상북도,2024.07,2024,7,1.106831649
경상북도,2024.08,2024,8,1.102795624
경상북도,2024.09,2024,9,1.238549618
경상북도,2024.1,2024,10,1.238012659
경상북도,2024.11,2024,11,1.240917782
경상북도,2024.12,2024,12,1.236618742
경상북도,2025.01,2025,1,1.22705397
경상북도,2025.02,2025,2,1.222745568
경상북도,2025.03,2025,3,1.219716385
경상북도,2025.04,2025,4,1.219195628
경상북도,2025.05,2025,5,1.220133311
경상남도,2004.01,2004,1,1.47765815
경상남도,2004.02,2004,2,1.471092969
경상남도,2004.03,2004,3,1.456913029
경상남도,2004.04,2004,4,1.412559575
경상남도,2004.05,2004,5,1.41503498
경상남도,2004.06,2004,6,1.41503498
경상남도,2004.07,2004,7,1.410092815
경상남도,2004.08,2004,8,1.395376367
경상남도,2004.09,2004,9,1.397791863
경상남도,2004.1,2004,10,1.400234854
경상남도,2004.11,2004,11,1.410092815
경상남도,2004.12,2004,12,1.407596014
경상남도,2005.01,2005,1,1.389759991
경상남도,2005.02,2005,2,1.384169962
경상남도,2005.03,2005,3,1.37446723
경상남도,2005.04,2005,4,1.373105351
경상남도,2005.05,2005,5,1.375850272
경상남도,2005.06,2005,6,1.38137317
경상남도,2005.07,2005,7,1.37446723
경상남도,2005.08,2005,8,1.371727819
경상남도,2005.09,2005,9,1.363556584
경상남도,2005.1,2005,10,1.364917745
경상남도,2005.11,2005,11,1.373105351
경상남도,2005.12,2005,12,1.366263423
경상남도,2006.01,2006,1,1.379915153
경상남도,2006.02,2006,2,1.378544467
