"연도","시도","시군구","계약종별","월","사용량(MWh)","t","MA12","y_ts"
2006,"충청남도","태안군","일반용",3,8347,27,9302.66666666667,-0.108398904540281
2006,"충청남도","태안군","일반용",4,8756,28,9341.25,-0.0647008966017464
2006,"충청남도","태안군","일반용",5,7881,29,9410.25,-0.177344721354269
2006,"충청남도","태안군","일반용",6,8506,30,9411.91666666667,-0.10120482004916
2006,"충청남도","태안군","일반용",7,9585,31,9451.16666666667,0.0140611858219953
2006,"충청남도","태안군","일반용",8,12690,32,9517.75,0.287655805394609
2006,"충청남도","태안군","일반용",9,11580,33,9553.33333333333,0.192389338412933
2006,"충청남도","태안군","일반용",10,8522,34,9616.91666666667,-0.12087264540417
2006,"충청남도","태안군","일반용",11,8726,35,9693.91666666667,-0.105191466302175
2006,"충청남도","태안군","일반용",12,9307,36,9746.5,-0.0461414410004892
2007,"충청남도","태안군","일반용",1,10214,37,9789.5,0.0424489455102616
2007,"충청남도","태안군","일반용",2,10099,38,9904.58333333333,0.0194387960752003
2007,"충청남도","태안군","일반용",3,8774,39,9965.25,-0.127311238413368
2007,"충청남도","태안군","일반용",4,9519,40,10042.8333333333,-0.053569477697483
2007,"충청남도","태안군","일반용",5,8805,41,10124.25,-0.13961379422674
2007,"충청남도","태안군","일반용",6,9137,42,10195.25,-0.109589821533704
2007,"충청남도","태안군","일반용",7,10101,43,10228.9166666667,-0.0125842478223892
2007,"충청남도","태안군","일반용",8,14071,44,10283.5,0.313575272798741
2007,"충청남도","태안군","일반용",9,12308,45,10360.5833333333,0.172240915907293
2007,"충청남도","태안군","일반용",10,9453,46,10359.5833333333,-0.0915798657890738
2007,"충청남도","태안군","일반용",11,9703,47,10385.75,-0.0679995582246314
2007,"충청남도","태안군","일반용",12,10159,48,10404.5833333333,-0.0238864020841412
2008,"충청남도","태안군","일반용",1,10618,49,10397.9166666667,0.0209452085938072
2008,"충청남도","태안군","일반용",2,10754,50,10390,0.0344339732763504
2008,"충청남도","태안군","일반용",3,9699,51,10353.0833333333,-0.0652615945368659
2008,"충청남도","태안군","일반용",4,9507,52,10399.25,-0.0897053187853788
2008,"충청남도","태안군","일반용",5,9119,53,10432.9166666667,-0.134605723026766
2008,"충청남도","태안군","일반용",6,9363,54,10505.75,-0.115156974365753
2008,"충청남도","태안군","일반용",7,10021,55,10718.9166666667,-0.0673272022459094
2008,"충청남도","태안군","일반용",8,13976,56,10819,0.256037725126319
2008,"충청남도","태안군","일반용",9,11865,57,10926.5,0.0824018585596569
2008,"충청남도","태안군","일반용",10,10007,58,11059.1666666667,-0.0999747985528385
2008,"충청남도","태안군","일반용",11,10107,59,11176.9166666667,-0.100622386495972
2008,"충청남도","태안군","일반용",12,11033,60,11272.8333333333,-0.0215049195863873
2009,"충청남도","태안군","일반용",1,13176,61,11364.6666666667,0.147887865814716
2009,"충청남도","태안군","일반용",2,11955,62,11421.6666666667,0.0456374645406107
2009,"충청남도","태안군","일반용",3,10989,63,11496.4166666667,-0.0451406201459584
2009,"충청남도","태안군","일반용",4,11099,64,11503,-0.0357528567440308
2009,"충청남도","태안군","일반용",5,10532,65,11539.8333333333,-0.0913865768228212
2009,"충청남도","태안군","일반용",6,10514,66,11593.75,-0.0977584574104523
2009,"충청남도","태안군","일반용",7,11123,67,11675.6666666667,-0.0484918673847576
2009,"충청남도","태안군","일반용",8,14660,68,11796.1666666667,0.217348076521985
2009,"충청남도","태안군","일반용",9,12762,69,11832.1666666667,0.0756501940426569
2009,"충청남도","태안군","일반용",10,10086,70,11921.0833333333,-0.167160217521904
2009,"충청남도","태안군","일반용",11,10549,71,11961.75,-0.125682990189164
2009,"충청남도","태안군","일반용",12,11680,72,11992.5,-0.0264034769940009
2010,"충청남도","태안군","일반용",1,14159,73,12035.3333333333,0.162503696456477
2010,"충청남도","태안군","일반용",2,13401,74,12185.5,0.0950826107445273
2010,"충청남도","태안군","일반용",3,11421,75,12280.0833333333,-0.072524942729564
2010,"충청남도","태안군","일반용",4,12166,76,12348.5833333333,-0.0148961707442425
2010,"충청남도","태안군","일반용",5,11020,77,12420.0833333333,-0.119602982366214
2010,"충청남도","태안군","일반용",6,10883,78,12477.5,-0.136725083647703
2010,"충청남도","태안군","일반용",7,11637,79,12554.3333333333,-0.0758762143790932
2010,"충청남도","태안군","일반용",8,16462,80,12648.9166666667,0.263483122042834
2010,"충청남도","태안군","일반용",9,13897,81,12719.0833333333,0.0885694991787928
2010,"충청남도","태안군","일반용",10,10908,82,12776.5,-0.158111081043355
2010,"충청남도","태안군","일반용",11,11407,83,12804.3333333333,-0.115556453254178
2010,"충청남도","태안군","일반용",12,12369,84,12824.25,-0.0361445674218023
2011,"충청남도","태안군","일반용",1,15081,85,12836.5,0.161142997944741
2011,"충청남도","태안군","일반용",2,14536,86,12798.3333333333,0.127313376979473
2011,"충청남도","태안군","일반용",3,12263,87,12767.6666666667,-0.0403293346527703
2011,"충청남도","태안군","일반용",4,12855,88,12839.8333333333,0.00118052281027159
2011,"충청남도","태안군","일반용",5,11354,89,12859.75,-0.12453217374756
2011,"충청남도","태안군","일반용",6,11122,90,12889.9166666667,-0.147520223204909
2011,"충청남도","태안군","일반용",7,11784,91,12941.25,-0.0936772049378566
2011,"충청남도","태안군","일반용",8,16004,92,13013.4166666667,0.206857814450185
2011,"충청남도","태안군","일반용",9,13529,93,13176.25,0.0264195630339613
2011,"충청남도","태안군","일반용",10,11774,94,13245.6666666667,-0.117776744310444
2011,"충청남도","태안군","일반용",11,11646,95,13279.8333333333,-0.131283820353802
2011,"충청남도","태안군","일반용",12,12731,96,13335.3333333333,-0.0463771901174432
2012,"충청남도","태안군","일반용",1,15697,97,13384.4166666667,0.159378516393587
2012,"충청남도","태안군","일반용",2,15402,98,13500.8333333333,0.131745959182732
2012,"충청남도","태안군","일반용",3,14217,99,13527.3333333333,0.0497261017762382
2012,"충청남도","태안군","일반용",4,13688,100,13509.5833333333,0.013120226445474
2012,"충청남도","태안군","일반용",5,11764,101,13582,-0.143701365999851
2012,"충청남도","태안군","일반용",6,11788,102,13708.3333333333,-0.150921855541978
2012,"충청남도","태안군","일반용",7,12373,103,13817.6666666667,-0.11043128741937
2012,"충청남도","태안군","일반용",8,17401,104,13867,0.227015759061714
2012,"충청남도","태안군","일반용",9,13847,105,13852.5833333333,-0.000403134829990859
2012,"충청남도","태안군","일반용",10,11561,106,13882.8333333333,-0.183015700197261
2012,"충청남도","태안군","일반용",11,12515,107,13986.6666666667,-0.111176569976249
2012,"충청남도","태안군","일반용",12,14247,108,14056.8333333333,0.0134377224448107
2013,"충청남도","태안군","일반용",1,17009,109,14085.0833333333,0.18862629796153
2013,"충청남도","태안군","일반용",2,15994,110,14131.1666666667,0.123830891978624
2013,"충청남도","태안군","일반용",3,14044,111,14286.0833333333,-0.0170906116262508
2013,"충청남도","태안군","일반용",4,14051,112,14350.9166666667,-0.0211202517514577
2013,"충청남도","태안군","일반용",5,13010,113,14411.1666666667,-0.10228507650445
2013,"충청남도","태안군","일반용",6,12630,114,14423.6666666667,-0.13279543963949
2013,"충청남도","태안군","일반용",7,12712,115,14372.0661666667,-0.122740043865616
2013,"충청남도","태안군","일반용",8,17954,116,14358.0253333333,0.22350388877632
2013,"충청남도","태안군","일반용",9,15706,117,14377.8184166667,0.0883561737191415
2013,"충청남도","태안군","일반용",10,12339,118,14376.4633333333,-0.152827400687493
2013,"충청남도","태안군","일반용",11,13238,119,14387.6994166667,-0.083282152666452
2013,"충청남도","태안군","일반용",12,14397,120,14396.4383333333,3.90135183048512e-05
2014,"충청남도","태안군","일반용",1,16389.794,121,14445.6365833333,0.126266421631303
2014,"충청남도","태안군","일반용",2,15825.51,122,14344.6464166667,0.0982463944114339
2014,"충청남도","태안군","일반용",3,14281.517,123,14240.2226666667,0.0028956411964663
2014,"충청남도","태안군","일반용",4,14034.739,124,14317.1488333333,-0.0199224246164945
2014,"충청남도","태안군","일반용",5,13144.833,125,14375.3451666667,-0.0894858443385622
2014,"충청남도","태안군","일반용",6,12734.867,126,14450.0971666667,-0.126357474154948
2014,"충청남도","태안군","일반용",7,13302.379,127,14608.2228333333,-0.093641686522443
2014,"충청남도","태안군","일반용",8,16742.118,128,14754.4364166667,0.12638376878173
2014,"충청남도","태안군","일반용",9,14452.915,129,14822.1169166667,-0.0252243272298865
2014,"충청남도","태안군","일반용",10,13262.114,130,14909.1625,-0.117064557945298
2014,"충청남도","태안군","일반용",11,13936.356,131,14969.5675833333,-0.0715183473314235
2014,"충청남도","태안군","일반용",12,15294.024,132,15020.4514166667,0.0180494636073289
2015,"충청남도","태안군","일반용",1,18287.302,133,15050.49875,0.194795809039294
2015,"충청남도","태안군","일반용",2,17580.073,134,15189.1494166667,0.146184725924015
2015,"충청남도","태안군","일반용",3,15093.683,135,15326.3713333333,-0.0152986493141739
2015,"충청남도","태안군","일반용",4,15079.286,136,15339.56875,-0.0171136687881085
2015,"충청남도","태안군","일반용",5,13869.694,137,15349.5616666667,-0.101380745628953
2015,"충청남도","태안군","일반용",6,13345.473,138,15374.2065,-0.141513976389779
2015,"충청남도","태안군","일반용",7,13662.947,139,15361.2485833333,-0.117160442133953
2015,"충청남도","태안군","일반용",8,18405.926,140,15452.555,0.174898316140892
2015,"충청남도","태안군","일반용",9,16099.578,141,15539.8955833333,0.0353824347690659
2015,"충청남도","태안군","일반용",10,13420.483,142,15574.7474166667,-0.148868725359556
2015,"충청남도","태안군","일반용",11,14056.271,143,15601.61225,-0.104305627552584
2015,"충청남도","태안군","일반용",12,15589.762,144,15640.59275,-0.00325521725848512
2016,"충청남도","태안군","일반용",1,18131.807,145,15712.1669166667,0.143232313786325
2016,"충청남도","태안군","일반용",2,18675.75,146,15830.4560833333,0.165290206048451
2016,"충청남도","태안군","일반용",3,16141.77,147,15941.5000833333,0.0124845452085606
2016,"충청남도","태안군","일반용",4,15497.508,148,15983.126,-0.0308543039254333
2016,"충청남도","태안군","일반용",5,14192.072,149,16037.2490833333,-0.122230585362045
2016,"충청남도","태안군","일반용",6,13813.239,150,16065.0328333333,-0.151017556236988
2016,"충청남도","태안군","일반용",7,14521.837,151,16042.9761666667,-0.0996176152312289
2016,"충청남도","태안군","일반용",8,19825.396,152,16017.638,0.213273252030099
2016,"충청남도","태안군","일반용",9,17432.106,153,16016.5324166667,0.0846922135756239
2016,"충청남도","태안군","일반용",10,13919.994,154,16051.7033333333,-0.142488746760724
2016,"충청남도","태안군","일반용",11,14705.748,155,16081.4673333333,-0.0894290738962749
2016,"충청남도","태안군","일반용",12,15923.167,156,16081.1583333333,-0.00987320401877265
2017,"충청남도","태안군","일반용",1,17867.127,157,16125.8133333333,0.102541243315805
2017,"충청남도","태안군","일반용",2,18371.692,158,16127.4073333333,0.130290858152612
2017,"충청남도","태안군","일반용",3,16128.503,159,16061.5326666667,0.00416094164359897
2017,"충청남도","태안군","일반용",4,15919.559,160,16106.7420833333,-0.0116894682461148
2017,"충청남도","태안군","일반용",5,14549.24,161,16085.8579166667,-0.100401737134172
2017,"충청남도","태안군","일반용",6,13809.531,162,16174.6978333333,-0.158089153173634
2017,"충청남도","태안군","일반용",7,15057.697,163,16307.95125,-0.0797635065908549
2017,"충청남도","태안군","일반용",8,19844.524,164,16473.4901666667,0.186175667772605
2017,"충청남도","태안군","일반용",9,16641.61,165,16488.6103333333,0.0092363257969443
2017,"충청남도","태안군","일반용",10,14462.507,166,16484.2905833333,-0.130848264996275
2017,"충청남도","태안군","일반용",11,14455.138,167,16523.57575,-0.133738272136498
2017,"충청남도","태안군","일반용",12,16989.246,168,16599.529,0.0232062341865773
2018,"충청남도","태안군","일반용",1,19466.168,169,16646.9056666667,0.156453631090481
2018,"충청남도","태안군","일반용",2,20358.159,170,16858.6638333333,0.18861706645588
2018,"충청남도","태안군","일반용",3,16309.945,171,17017.7295,-0.0424806679033446
2018,"충청남도","태안군","일반용",4,15867.722,172,17028.7409166667,-0.0706155757239175
2018,"충청남도","태안군","일반용",5,15020.662,173,17107.5721666667,-0.13009446232636
2018,"충청남도","태안군","일반용",6,14720.97,174,17090.6043333333,-0.149255850443545
2018,"충청남도","태안군","일반용",7,15626.217,175,17095.2420833333,-0.0898501034623844
2018,"충청남도","태안군","일반용",8,22385.622,176,16964.8098333333,0.277277688950263
2018,"충청남도","태안군","일반용",9,18550.398,177,16955.2553333333,0.0899134094135258
2018,"충청남도","태안군","일반용",10,14594.644,178,16998.2013333333,-0.152452922443467
2018,"충청남도","태안군","일반용",11,15401.113,179,17013.2881666667,-0.0995549160490282
2018,"충청남도","태안군","일반용",12,16785.632,180,17057.2351666667,-0.0160511812804474
2019,"충청남도","태안군","일반용",1,19521.821,181,17077.9734166667,0.133743336667546
2019,"충청남도","태안군","일반용",2,18792.972,182,16976.6685833333,0.101643005028439
2019,"충청남도","태안군","일반용",3,16195.291,183,16967.839,-0.0465992077978609
2019,"충청남도","태안군","일반용",4,16383.074,184,17002.2744166667,-0.0370983956177474
2019,"충청남도","태안군","일반용",5,15201.704,185,16952.8898333333,-0.109030784104432
2019,"충청남도","태안군","일반용",6,15248.334,186,16898.8154166667,-0.102773274599974
2019,"충청남도","태안군","일반용",7,15875.076,187,16803.9545833333,-0.0568639184051041
2019,"충청남도","태안군","일반용",8,21169.964,188,16722.7984166667,0.235810421556005
2019,"충청남도","태안군","일반용",9,18444.443,189,16693.7228333333,0.0997303621878052
2019,"충청남도","태안군","일반용",10,15007.869,190,16630.4536666667,-0.102660909301043
2019,"충청남도","태안군","일반용",11,14808.498,191,16618.64425,-0.115324007518755
2019,"충청남도","태안군","일반용",12,16136.739,192,16573.479,-0.0267051693370302
2020,"충청남도","태안군","일반용",1,18383.491,193,16573.6471666667,0.10363911976692
2020,"충청남도","태안군","일반용",2,17819.098,194,16404.7416666667,0.0827003844200739
2020,"충청남도","태안군","일반용",3,15846.384,195,16469.83225,-0.0385890234580816
2020,"충청남도","태안군","일반용",4,15623.844,196,16478.4661666667,-0.0532562388533029
2020,"충청남도","태안군","일반용",5,15059.991,197,16564.7545833333,-0.0952355955063231
2020,"충청남도","태안군","일반용",6,14706.351,198,16663.6216666667,-0.124948558770102
2020,"충청남도","태안군","일반용",7,15877.094,199,16877.4563333333,-0.0611013450677206
2020,"충청남도","태안군","일반용",8,19143.098,200,17069.6651666667,0.11463931160154
2020,"충청남도","태안군","일반용",9,19225.53,201,17174.8176666667,0.112794861435856
2020,"충청남도","태안군","일반용",10,15111.476,202,17248.3135833333,-0.132259920246082
2020,"충청남도","태안군","일반용",11,15843.959,203,17288.5146666667,-0.0872540969036432
2020,"충청남도","태안군","일반용",12,17323.144,204,17364.4385833333,-0.00238094440522154
2021,"충청남도","태안군","일반용",1,20949.507,205,17490.1765,0.180475733411251
2021,"충청남도","태안군","일반용",2,20125.604,206,17754.3440833333,0.125362612209233
2021,"충청남도","태안군","일반용",3,17108.214,207,17708.6555833333,-0.0344948370036987
2021,"충청남도","태안군","일반용",4,16505.795,208,17838.8915,-0.077669458203933
2021,"충청남도","태안군","일반용",5,15542.404,209,17920.6359166667,-0.142380862808521
2021,"충청남도","태안군","일반용",6,15617.438,210,17998.66175,-0.141909297437898
2021,"충청남도","태안군","일반용",7,17385.949,211,18118.1468333333,-0.0412516722357256
2021,"충청남도","태안군","일반용",8,22313.109,212,18284.5905833333,0.199115692782962
2021,"충청남도","태안군","일반용",9,18677.268,213,18445.0385,0.0125117510950833
2021,"충청남도","태안군","일반용",10,16674.307,214,18563.25025,-0.107314801536881
2021,"충청남도","태안군","일반용",11,16824.892,215,18651.4148333333,-0.103062549098669
2021,"충청남도","태안군","일반용",12,18259.454,216,18772.0454166667,-0.0276858440168348
2022,"충청남도","태안군","일반용",1,22383.328,217,18949.48025,0.166539892316921
2022,"충청남도","태안군","일반용",2,22122.929,218,19103.55625,0.146740073172394
2022,"충청남도","태안군","일반용",3,19033.589,219,19271.7976666667,-0.0124375059555329
2022,"충청남도","태안군","일반용",4,17924.336,220,19365.76225,-0.077347331879665
2022,"충청남도","태안군","일반용",5,16600.379,221,19429.589,-0.157371583882048
2022,"충청남도","태안군","일반용",6,17065.005,222,21568.9743333333,-0.234226033304093
2022,"충청남도","태안군","일반용",7,19515.167,223,21654.5160833333,-0.104022069652885
2022,"충청남도","태안군","일반용",8,24162.021,224,21674.3683333333,0.108651640625841
2022,"충청남도","태안군","일반용",9,20696.165,225,21642.9721666667,-0.0447323731044205
2022,"충청남도","태안군","일반용",10,17801.882,226,21663.7409166667,-0.196335755448088
2022,"충청남도","태안군","일반용",11,17590.813,227,21710.3374166667,-0.210411748638116
2022,"충청남도","태안군","일반용",12,43932.078,228,21750.4206666667,0.703011661051879
2023,"충청남도","태안군","일반용",1,23409.829,229,21692.4053333333,0.0761937622569651
2023,"충청남도","태안군","일반용",2,22361.156,230,21672.3365833333,0.0312887109592418
2023,"충청남도","태안군","일반용",3,18656.835,231,21827.0309166667,-0.156936585112166
2023,"충청남도","태안군","일반용",4,18173.561,232,21918.4425,-0.187360560128662
2023,"충청남도","태안군","일반용",5,17159.537,233,21960.85175,-0.246707289975197
2023,"충청남도","태안군","일반용",6,17546.004,234,19956.7213333333,-0.12873976385546
2023,"충청남도","태안군","일반용",7,18818.983,235,19914.3435,-0.0565741565486233
2023,"충청남도","태안군","일반용",8,23921.196,236,19895.828,0.184254866322497
2023,"충청남도","태안군","일반용",9,22552.497,237,19981.7011666667,0.121028878452984
2023,"충청남도","태안군","일반용",10,18898.821,238,20028.8060833333,-0.0580720023100524
2023,"충청남도","태안군","일반용",11,18099.724,239,20040.9441666667,-0.101880699675218
2023,"충청남도","태안군","일반용",12,19882.513,240,20083.6266666667,-0.0100642877148624
2024,"충청남도","태안군","일반용",1,22901.295,241,20158.1306666667,0.127585745143404
2024,"충청남도","태안군","일반용",2,22138.97,242,20310.54525,0.0861991824533862
2024,"충청남도","태안군","일반용",3,19687.313,243,20505.4454166667,-0.0407160628241964
2024,"충청남도","태안군","일반용",4,18738.82,244,20615.6663333333,-0.095453980466746
2024,"충청남도","태안군","일반용",5,17305.194,245,20625.9341666667,-0.17554253646711
2024,"충청남도","태안군","일반용",6,18058.194,246,20576.2978333333,-0.130540279754583
2004,"충청남도","태안군","주택용",6,4729,6,4953.58333333333,-0.0463974567494004
2004,"충청남도","태안군","주택용",7,4635,7,4984.33333333333,-0.0726634609157784
2004,"충청남도","태안군","주택용",8,5615,8,4990.83333333333,0.117838691702036
2004,"충청남도","태안군","주택용",9,5342,9,5021.5,0.0618714208365125
2004,"충청남도","태안군","주택용",10,4850,10,5044.91666666667,-0.0394024307151317
2004,"충청남도","태안군","주택용",11,4956,11,5061.08333333333,-0.0209815941135859
2004,"충청남도","태안군","주택용",12,4943,12,5101.66666666667,-0.0315948494044439
2005,"충청남도","태안군","주택용",1,5364,13,5123.16666666667,0.0459372279705378
2005,"충청남도","태안군","주택용",2,5401,14,5137.08333333333,0.0500986480782383
2005,"충청남도","태안군","주택용",3,5004,15,5139.83333333333,-0.0267830609151631
2005,"충청남도","태안군","주택용",4,5067,16,5150.58333333333,-0.0163610503758818
2005,"충청남도","태안군","주택용",5,4827,17,5160.83333333333,-0.0668729084836133
2005,"충청남도","태안군","주택용",6,5216,18,5193.33333333333,0.00435507284985938
2005,"충청남도","태안군","주택용",7,4893,19,5224.5,-0.065553487185042
2005,"충청남도","태안군","주택용",8,5782,20,5252.91666666667,0.0959661656989219
2005,"충청남도","태안군","주택용",9,5375,21,5251.66666666667,0.0232130874725982
2005,"충청남도","태안군","주택용",10,4979,22,5273.91666666667,-0.0575442193624967
2005,"충청남도","태안군","주택용",11,5079,23,5285.33333333333,-0.0398212971004145
2005,"충청남도","태안군","주택용",12,5333,24,5277,0.0105561771949343
2006,"충청남도","태안군","주택용",1,5738,25,5301.33333333333,0.0791523563130646
2006,"충청남도","태안군","주택용",2,5742,26,5299.25,0.0802422805881629
2006,"충청남도","태안군","주택용",3,4989,27,5329.41666666667,-0.0660062999073605
2006,"충청남도","태안군","주택용",4,5334,28,5337.16666666667,-0.000593499634770294
2006,"충청남도","태안군","주택용",5,4964,29,5349.5,-0.0747912312541634
2006,"충청남도","태안군","주택용",6,5116,30,5359.91666666667,-0.0465755439815728
2006,"충청남도","태안군","주택용",7,5185,31,5349.33333333333,-0.0312021008699793
2006,"충청남도","태안군","주택용",8,5757,32,5344.41666666667,0.0743641034368809
2006,"충청남도","태안군","주택용",9,5737,33,5349.41666666667,0.0699489049243995
2006,"충청남도","태안군","주택용",10,5072,34,5352.83333333333,-0.0538907986026187
2006,"충청남도","태안군","주택용",11,5227,35,5362.66666666667,-0.0256238640714565
2006,"충청남도","태안군","주택용",12,5458,36,5366.08333333333,0.0169841405238135
2007,"충청남도","태안군","주택용",1,5611,37,5357.66666666667,0.0462003998499406
2007,"충청남도","태안군","주택용",2,5683,38,5367.83333333333,0.0570549113143946
2007,"충청남도","태안군","주택용",3,5049,39,5370.25,-0.0616842584951704
2007,"충청남도","태안군","주택용",4,5375,40,5387.41666666667,-0.00230741339241149
2007,"충청남도","태안군","주택용",5,5082,41,5396.25,-0.0599993829895778
2007,"충청남도","태안군","주택용",6,5157,42,5392.83333333333,-0.0447158965501147
2007,"충청남도","태안군","주택용",7,5084,43,5409.75,-0.0621045277425471
2007,"충청남도","태안군","주택용",8,5879,44,5431.41666666667,0.0791866832464122
2007,"충청남도","태안군","주택용",9,5766,45,5456.25,0.0552168586104353
2007,"충청남도","태안군","주택용",10,5278,46,5459.58333333333,-0.0338252361874159
2007,"충청남도","태안군","주택용",11,5333,47,5464.75,-0.0244044433095095
2007,"충청남도","태안군","주택용",12,5417,48,5470.75,-0.00987356187657049
2008,"충청남도","태안군","주택용",1,5814,49,5473.66666666667,0.0603200872950934
2008,"충청남도","태안군","주택용",2,5943,50,5478.16666666667,0.0814435612772398
2008,"충청남도","태안군","주택용",3,5347,51,5470.41666666667,-0.0228191306314789
2008,"충청남도","태안군","주택용",4,5415,52,5462.75,-0.0087794455118852
2008,"충청남도","태안군","주택용",5,5144,53,5469.58333333333,-0.0613714535320521
2008,"충청남도","태안군","주택용",6,5229,54,5486.16666666667,-0.048009717210078
2008,"충청남도","태안군","주택용",7,5119,55,5511,-0.0737869874256521
2008,"충청남도","태안군","주택용",8,5933,56,5514.08333333333,0.0732245617435212
2008,"충청남도","태안군","주택용",9,5673,57,5510.16666666667,0.0291232076031916
2008,"충청남도","태안군","주택용",10,5186,58,5525.58333333333,-0.0634261354079106
2008,"충청남도","태안군","주택용",11,5415,59,5544.75,-0.0236786536702281
2008,"충청남도","태안군","주택용",12,5616,60,5560.16666666667,0.00999158289110626
2009,"충청남도","태안군","주택용",1,6112,61,5575.41666666667,0.0918869988952675
2009,"충청남도","태안군","주택용",2,5980,62,5580.83333333333,0.069082459828582
2009,"충청남도","태안군","주택용",3,5300,63,5590.91666666667,-0.0534364364686577
2009,"충청남도","태안군","주택용",4,5600,64,5605.5,-0.000981660870407676
2009,"충청남도","태안군","주택용",5,5374,65,5626.08333333333,-0.0458410119462044
2009,"충청남도","태안군","주택용",6,5414,66,5645.33333333333,-0.0418410539723449
2009,"충청남도","태안군","주택용",7,5302,67,5661.08333333333,-0.0655311676822979
2009,"충청남도","태안군","주택용",8,5998,68,5693.41666666667,0.0521155437392811
2009,"충청남도","태안군","주택용",9,5794,69,5717.83333333333,0.01323295359249
2009,"충청남도","태안군","주택용",10,5361,70,5741.83333333333,-0.0686280305411173
2009,"충청남도","태안군","주택용",11,5662,71,5759.66666666667,-0.0171024159731672
2009,"충청남도","태안군","주택용",12,5847,72,5778,0.01187110714949
2010,"충청남도","태안군","주택용",1,6301,73,5798,0.0831953204604547
2010,"충청남도","태안군","주택용",2,6368,74,5835.16666666667,0.087382619943847
2010,"충청남도","태안군","주택용",3,5593,75,5875.58333333333,-0.0492895300419103
2010,"충청남도","태안군","주택용",4,5888,76,5895.08333333333,-0.00120228873652119
2010,"충청남도","태안군","주택용",5,5588,77,5907.58333333333,-0.0556153949466859
2010,"충청남도","태안군","주택용",6,5634,78,5922.91666666667,-0.0500093382948823
2010,"충청남도","태안군","주택용",7,5542,79,5940.5,-0.0694378584754184
2010,"충청남도","태안군","주택용",8,6444,80,5970,0.0764025379102173
2010,"충청남도","태안군","주택용",9,6279,81,5980.66666666667,0.0486786876629902
2010,"충청남도","태안군","주택용",10,5595,82,5986.5,-0.0676335924108727
2010,"충청남도","태안군","주택용",11,5812,83,5996.41666666667,-0.0312373228895686
2010,"충청남도","태안군","주택용",12,6031,84,6001.75,0.00486174110058141
2011,"충청남도","태안군","주택용",1,6512,85,6007.25,0.080679555586022
2011,"충청남도","태안군","주택용",2,6722,86,6005.33333333333,0.112737766013744
2011,"충청남도","태안군","주택용",3,5721,87,5988.5,-0.0456973481190328
2011,"충청남도","태안군","주택용",4,5958,88,5989.16666666667,-0.00521742740126042
2011,"충청남도","태안군","주택용",5,5707,89,5995,-0.0492322969249065
2011,"충청남도","태안군","주택용",6,5698,90,5990.08333333333,-0.049990088030551
2011,"충청남도","태안군","주택용",7,5608,91,5990.83333333333,-0.0660363734754909
2011,"충청남도","태안군","주택용",8,6421,92,5986.5,0.0700669346371501
2011,"충청남도","태안군","주택용",9,6077,93,6007.66666666667,0.0114747218106596
2011,"충청남도","태안군","주택용",10,5603,94,6020.58333333333,-0.0718819852679618
2011,"충청남도","태안군","주택용",11,5882,95,6018.83333333333,-0.0229966019579679
2011,"충청남도","태안군","주택용",12,5972,96,6013.41666666667,-0.00691120428652792
2012,"충청남도","태안군","주택용",1,6521,97,6008.66666666667,0.0818248669449568
2012,"충청남도","태안군","주택용",2,6670,98,6039.75,0.0992572395659055
2012,"충청남도","태안군","주택용",3,5975,99,6057.5,-0.0137130758909694
2012,"충청남도","태안군","주택용",4,6113,100,6058.41666666667,0.00896916123153202
2012,"충청남도","태안군","주택용",5,5686,101,6061.83333333333,-0.0640052713523908
2012,"충청남도","태안군","주택용",6,5633,102,6079,-0.0761980488540085
2012,"충청남도","태안군","주택용",7,5551,103,6092.25,-0.0930393799090117
2012,"충청남도","태안군","주택용",8,6794,104,6091.25,0.109186554562813
2012,"충청남도","태안군","주택용",9,6290,105,6074.41666666667,0.0348751080440131
2012,"충청남도","태안군","주택용",10,5614,106,6071.25,-0.0783010367381268
2012,"충청남도","태안군","주택용",11,5923,107,6082.16666666667,-0.0265179148513515
2012,"충청남도","태안군","주택용",12,6178,108,6096.16666666667,0.0133344361533265
2013,"충청남도","태안군","주택용",1,6680,109,6102.91666666667,0.0903511885662841
2013,"충청남도","태안군","주택용",2,6658,110,6107.91666666667,0.086233395198839
2013,"충청남도","태안군","주택용",3,5773,111,6127,-0.059513357664721
2013,"충청남도","태안군","주택용",4,6075,112,6128.25,-0.00872723872417733
2013,"충청남도","태안군","주택용",5,5817,113,6126.25,-0.0517981523129957
2013,"충청남도","태안군","주택용",6,5801,114,6117.41666666667,-0.0531095776356538
2013,"충청남도","태안군","주택용",7,5632,115,6094.2705,-0.0788844486452081
2013,"충청남도","태안군","주택용",8,6854,116,6084.89541666667,0.119022884232661
2013,"충청남도","태안군","주택용",9,6519,117,6076.77608333333,0.0702466840480371
2013,"충청남도","태안군","주택용",10,5629,118,6069.92316666667,-0.0754141406291201
2013,"충청남도","태안군","주택용",11,5899,119,6064.27583333333,-0.0276322893118936
2013,"충청남도","태안군","주택용",12,6072,120,6062.56175,0.00155559831458949
2014,"충청남도","태안군","주택용",1,6402.246,121,6068.00475,0.0536190220204952
2014,"충청남도","태안군","주택용",2,6545.499,122,6043.775,0.0797488211457224
2014,"충청남도","태안군","주택용",3,5675.568,123,6016.92616666667,-0.0584058789098931
2014,"충청남도","태안군","주택용",4,5992.765,124,6024.03441666667,-0.00520429544661269
