"","id","s_star","T_star","TE_total","TE_cooling","TE_heating","baseline","시군구","계약종별","연월","연도","월"
"13980","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.269950160436075,6.16936465245312e-05,0.191261727533569,-0.461273581616169,"경상북도의성군","일반용","201501",2015,1
"13981","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.311299220715788,0.000206415405782453,0.149767945494598,-0.461273581616169,"경상북도의성군","일반용","201502",2015,2
"13982","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.366209768958015,0.00956250148776231,0.0855013111703916,-0.461273581616169,"경상북도의성군","일반용","201503",2015,3
"13983","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.41695783927971,0.0298027735828107,0.0145129687536483,-0.461273581616169,"경상북도의성군","일반용","201504",2015,4
"13984","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.366248193975021,0.0921164194423052,0.00290896819884312,-0.461273581616169,"경상북도의성군","일반용","201505",2015,5
"13985","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.331281899469676,0.129870005477034,0.000121676669458289,-0.461273581616169,"경상북도의성군","일반용","201506",2015,6
"13986","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.282240681289774,0.178874923348864,0.000157976977531098,-0.461273581616169,"경상북도의성군","일반용","201507",2015,7
"13987","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.278036812429194,0.183154961164778,8.18080221968145e-05,-0.461273581616169,"경상북도의성군","일반용","201508",2015,8
"13988","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.368134114374411,0.09285660807008,0.000282859171677905,-0.461273581616169,"경상북도의성군","일반용","201509",2015,9
"13989","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.411119875561311,0.0374917799930442,0.0126619260618138,-0.461273581616169,"경상북도의성군","일반용","201510",2015,10
"13990","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.423504055782698,0.00718005467922953,0.0305894711542419,-0.461273581616169,"경상북도의성군","일반용","201511",2015,11
"13991","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.337365561471473,0.000245050788808836,0.123662969355887,-0.461273581616169,"경상북도의성군","일반용","201512",2015,12
"13992","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.23462267031091,0.000143631278524921,0.226507280026734,-0.461273581616169,"경상북도의성군","일반용","201601",2016,1
"13993","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.303675386045861,0.00070318310711698,0.156895012463191,-0.461273581616169,"경상북도의성군","일반용","201602",2016,2
"13994","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.385196713890307,0.00851272934014429,0.0675641383857179,-0.461273581616169,"경상북도의성군","일반용","201603",2016,3
"13995","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.413834583336922,0.0389940776486852,0.0084449206305621,-0.461273581616169,"경상북도의성군","일반용","201604",2016,4
